X,Y,Z
392.831,128.450,70.006
418.266,126.853,69.015
416.626,126.975,68.988
407.784,127.724,69.781
406.529,127.824,69.690
403.708,128.041,69.890
401.262,128.185,69.974
397.379,128.506,70.104
390.364,128.812,69.958
399.889,128.603,70.040
394.562,128.964,70.170
391.030,126.704,68.802
413.139,127.810,69.809
411.480,127.969,69.852
409.093,128.170,70.027
405.508,128.456,70.215
400.263,127.721,69.518
418.980,127.592,69.455
416.603,127.792,69.646
404.512,128.813,70.288
402.847,128.943,70.307
398.438,129.235,70.333
391.774,129.602,70.177
414.457,128.291,69.990
397.387,129.612,70.245
395.454,129.733,70.219
390.819,129.899,70.120
415.887,128.413,70.090
403.718,129.433,70.395
394.339,130.081,69.998
419.745,128.353,70.076
409.204,129.286,70.362
407.601,129.403,70.402
405.171,129.591,70.385
400.119,129.976,70.126
407.874,126.671,69.099
419.736,126.964,68.942
411.407,129.364,70.291
398.577,130.425,69.885
395.339,130.620,69.642
393.337,130.734,69.635
392.234,130.758,69.691
415.322,129.312,70.157
404.124,130.301,69.941
397.538,130.720,69.787
391.070,131.036,69.852
419.154,129.265,70.070
407.570,130.264,69.844
396.495,131.049,69.647
411.025,130.262,69.815
406.523,130.625,69.754
402.766,130.923,69.665
414.583,130.200,69.796
412.847,130.379,69.644
408.774,130.703,69.798
399.887,131.446,69.242
398.657,131.556,69.243
395.081,131.772,69.236
392.729,131.906,69.242
419.616,130.080,69.638
405.475,131.324,69.295
402.087,131.573,69.104
410.640,131.142,69.349
406.883,131.495,69.195
392.813,129.966,70.026
415.048,131.017,69.350
396.003,132.538,69.136
418.951,130.991,69.372
416.918,131.143,69.346
404.388,132.235,69.109
401.128,131.322,69.309
398.203,132.700,69.099
393.103,132.976,69.179
406.270,132.357,69.148
402.915,132.633,69.104
400.833,132.784,69.109
397.593,131.827,69.111
397.209,133.024,69.122
391.394,133.319,69.194
415.575,131.864,69.086
401.869,132.979,69.100
399.418,133.159,69.163
419.858,131.775,69.057
418.243,131.902,69.050
395.654,133.652,69.193
411.388,132.765,69.126
393.907,134.049,69.231
392.739,134.105,69.231
417.724,130.502,69.485
414.961,132.741,69.101
412.862,132.929,69.118
411.979,131.881,69.075
405.857,133.522,69.198
400.843,133.874,69.163
401.334,130.437,69.859
417.216,132.811,69.065
408.106,133.597,69.180
408.087,131.379,69.262
399.839,134.253,69.214
398.606,134.329,69.186
414.108,133.364,69.121
409.465,131.507,69.119
403.773,134.225,69.188
406.784,128.765,70.280
404.826,134.440,69.203
418.219,133.562,69.069
412.443,134.080,69.164
416.807,133.979,69.106
414.955,134.417,69.137
397.613,134.609,69.189
390.682,132.544,69.179
418.205,134.695,69.085
407.455,134.478,69.199
406.240,134.578,69.212
419.169,134.356,69.066
396.607,134.220,69.222
413.835,134.604,69.139
415.647,130.229,69.702
394.953,134.595,69.220
416.114,132.757,69.099
409.506,133.067,69.151
401.499,134.683,69.179
413.758,130.777,69.457
396.364,130.018,69.854
408.342,128.659,70.479
387.297,133.556,69.185
411.617,126.045,68.599
411.815,130.927,69.472
384.796,134.771,69.179
426.789,134.579,68.999
422.974,134.708,69.017
424.063,133.981,69.011
428.080,133.658,68.967
429.943,133.568,68.976
420.768,134.503,69.037
425.397,133.567,68.992
422.514,133.411,69.006
428.385,132.539,68.954
420.667,133.446,69.037
423.460,132.684,68.975
424.882,132.511,68.991
429.782,132.213,68.951
421.286,132.636,69.026
428.375,131.446,68.977
424.111,131.508,69.065
430.143,131.083,69.151
425.344,131.095,69.216
428.497,134.647,68.977
422.172,131.299,69.198
420.800,131.420,69.192
428.344,130.375,69.519
425.953,130.256,69.550
429.784,130.012,69.610
422.246,130.237,69.501
427.245,129.655,69.890
428.845,129.289,69.909
420.674,130.255,69.457
422.768,129.365,69.947
424.157,129.156,70.032
428.128,128.497,69.876
421.651,129.158,70.003
426.456,131.173,69.080
425.030,128.179,69.721
427.308,127.976,69.552
423.087,128.261,69.847
430.453,127.234,69.069
420.735,128.618,69.943
421.547,128.005,69.665
424.790,127.015,68.950
427.763,126.769,68.822
422.399,127.116,69.142
423.793,127.089,69.126
426.743,128.738,69.879
431.277,134.104,68.978
431.284,133.000,68.974
431.267,131.905,68.961
431.062,130.511,69.234
431.356,127.867,69.432
425.060,129.885,69.865
433.001,134.616,68.920
432.863,131.606,68.952
432.275,130.522,69.297
432.539,133.520,68.967
433.025,127.753,69.382
432.190,132.501,68.958
382.074,134.937,69.186
386.193,135.334,69.187
383.364,135.275,69.189
385.046,136.152,69.171
382.642,136.052,69.187
387.226,136.458,69.198
386.029,136.699,69.212
386.547,137.561,69.238
382.220,137.439,69.215
385.042,137.816,69.216
383.969,138.089,69.224
381.946,138.536,69.227
389.661,139.225,69.231
388.960,138.009,69.245
388.411,135.719,69.181
386.194,139.802,69.232
383.064,139.700,69.228
388.082,138.847,69.233
389.302,140.339,69.246
387.884,140.352,69.238
384.565,140.320,69.235
385.889,138.398,69.222
381.973,140.767,69.248
383.239,137.324,69.221
383.664,141.431,69.237
382.936,138.395,69.221
387.194,141.353,69.233
385.060,139.066,69.221
387.564,137.923,69.236
385.329,141.426,69.237
388.270,141.342,69.236
395.848,135.055,69.188
393.890,135.170,69.199
397.014,135.542,69.209
392.726,135.765,69.204
400.250,135.891,69.220
395.838,136.173,69.217
394.660,136.248,69.236
398.036,136.328,69.236
390.618,136.704,69.215
397.223,136.922,69.247
392.134,137.183,69.252
394.681,137.336,69.260
393.667,137.682,69.246
393.094,136.782,69.225
400.002,137.875,69.226
397.991,138.007,69.232
397.012,138.349,69.246
391.180,138.608,69.258
394.271,139.039,69.266
398.393,139.087,69.229
391.734,139.441,69.253
398.982,138.144,69.227
397.378,139.434,69.253
392.879,139.944,69.242
390.583,140.036,69.245
394.611,140.157,69.261
398.383,140.201,69.257
396.794,140.312,69.262
393.461,140.772,69.248
399.598,140.694,69.250
395.399,141.245,69.269
397.571,141.386,69.266
394.421,141.490,69.256
399.441,139.061,69.235
390.754,141.118,69.242
400.346,136.912,69.232
396.503,141.426,69.265
400.519,141.477,69.256
392.746,141.510,69.242
400.459,138.825,69.222
384.729,142.298,69.235
386.203,142.603,69.248
383.065,142.502,69.248
387.839,143.717,69.250
385.223,143.687,69.259
389.122,142.748,69.249
383.956,142.959,69.247
382.327,144.422,69.225
382.089,143.141,69.237
386.015,145.133,69.249
384.067,145.093,69.243
382.894,145.588,69.237
381.770,145.526,69.224
385.214,146.486,69.284
383.398,143.894,69.255
388.063,145.553,69.272
383.671,147.031,69.280
389.463,147.337,69.296
385.031,144.818,69.241
382.054,147.214,69.256
383.059,148.122,69.282
388.079,148.483,69.324
386.041,148.469,69.310
386.557,147.500,69.303
382.191,148.626,69.262
388.735,146.551,69.294
389.488,148.909,69.302
384.248,146.097,69.267
385.274,149.162,69.314
384.146,149.111,69.304
395.045,142.381,69.299
393.034,142.482,69.248
390.376,142.552,69.248
397.585,142.501,69.303
398.976,142.700,69.292
392.455,143.324,69.243
396.570,143.387,69.276
395.590,143.739,69.299
394.617,144.064,69.302
393.020,144.165,69.258
391.106,144.217,69.271
399.742,144.314,69.248
390.025,143.586,69.266
400.350,143.391,69.248
397.352,145.035,69.282
393.043,145.258,69.281
399.148,145.192,69.264
390.939,145.620,69.290
393.612,146.089,69.282
398.553,146.073,69.288
399.565,146.294,69.283
397.144,146.461,69.306
390.739,147.031,69.316
400.176,147.087,69.302
398.138,147.219,69.310
392.656,147.535,69.319
397.154,147.581,69.329
399.355,147.702,69.305
391.539,148.128,69.349
393.628,148.348,69.320
398.555,148.317,69.311
396.570,148.448,69.322
400.358,148.474,69.292
400.502,145.228,69.256
395.778,149.063,69.327
399.540,149.091,69.297
397.934,149.206,69.314
395.778,147.224,69.301
394.337,145.050,69.283
390.393,148.364,69.300
396.536,144.414,69.265
396.156,142.428,69.290
399.978,142.411,69.264
390.035,135.714,69.191
385.372,147.510,69.303
392.135,138.204,69.250
402.717,135.152,69.200
404.169,135.330,69.186
412.846,135.163,69.153
417.197,135.063,69.088
411.774,135.520,69.157
408.089,135.850,69.187
406.449,135.975,69.195
402.722,136.263,69.217
419.611,135.403,69.075
415.562,135.746,69.128
414.305,135.867,69.140
401.866,135.728,69.206
412.422,136.304,69.168
404.580,136.959,69.222
410.943,136.697,69.181
405.618,137.155,69.206
403.533,137.320,69.212
416.572,136.499,69.120
413.665,136.752,69.166
408.695,137.185,69.203
407.461,137.291,69.215
419.829,136.796,69.086
415.755,137.142,69.137
402.471,138.250,69.216
418.810,137.150,69.096
413.038,137.668,69.182
403.539,138.446,69.205
404.972,138.607,69.198
417.592,137.806,69.132
410.934,138.383,69.200
407.236,138.701,69.217
416.559,138.175,69.145
408.264,138.896,69.221
418.796,138.266,69.106
413.023,138.767,69.190
415.336,138.867,69.166
406.610,139.597,69.224
414.288,139.219,69.176
411.757,139.445,69.211
403.521,140.120,69.215
401.431,140.285,69.228
419.746,137.945,69.098
406.573,137.864,69.211
413.441,139.858,69.193
408.459,140.292,69.234
415.719,139.945,69.161
409.479,140.473,69.239
405.361,139.668,69.218
414.677,140.317,69.166
403.904,141.213,69.227
402.654,141.305,69.244
419.776,140.160,69.102
411.133,140.895,69.223
406.205,141.316,69.250
410.081,141.273,69.237
419.848,138.977,69.094
412.788,141.317,69.197
402.417,139.833,69.219
413.783,140.949,69.185
408.817,141.360,69.255
417.282,141.496,69.136
407.604,139.752,69.231
404.860,140.751,69.225
414.785,141.469,69.161
416.966,140.393,69.151
412.312,140.333,69.199
409.176,139.464,69.226
409.178,138.367,69.215
405.370,141.931,69.240
407.215,142.075,69.250
402.254,142.457,69.238
404.523,142.562,69.235
419.779,141.841,69.121
416.104,142.155,69.146
411.525,142.546,69.221
401.590,143.352,69.246
418.747,142.195,69.138
408.844,143.058,69.239
405.976,143.294,69.222
403.875,143.459,69.225
400.972,144.237,69.241
416.527,143.221,69.148
415.293,143.338,69.154
412.740,143.563,69.186
413.813,143.744,69.186
409.231,144.145,69.207
404.706,144.501,69.208
403.448,144.612,69.205
418.121,143.649,69.143
419.948,143.772,69.111
402.597,144.066,69.219
412.753,144.676,69.197
408.615,145.024,69.214
405.734,145.257,69.208
415.043,144.760,69.180
410.432,144.027,69.212
406.331,144.348,69.192
419.341,144.671,69.122
409.834,145.483,69.219
404.908,145.909,69.229
401.177,146.183,69.278
403.462,146.291,69.246
402.215,146.381,69.266
412.321,145.837,69.212
402.815,145.459,69.232
415.046,145.884,69.187
411.253,145.088,69.211
408.380,146.457,69.217
407.563,145.389,69.212
411.475,146.464,69.215
409.820,146.605,69.212
404.492,147.048,69.240
419.338,146.352,69.115
415.667,146.682,69.170
402.837,147.753,69.259
414.822,147.308,69.174
408.165,147.881,69.201
406.550,148.004,69.216
401.996,148.366,69.267
401.591,147.236,69.284
416.680,147.411,69.148
413.984,147.940,69.167
404.484,148.728,69.240
401.160,142.330,69.262
417.691,148.164,69.133
408.586,148.950,69.218
414.160,146.370,69.198
413.341,148.838,69.154
412.082,148.940,69.184
410.382,147.954,69.171
409.181,148.051,69.207
419.944,148.821,69.125
419.874,147.730,69.108
418.520,149.202,69.124
407.351,149.021,69.216
419.086,143.231,69.134
415.390,148.661,69.156
410.395,149.073,69.172
403.584,149.194,69.254
412.684,147.699,69.177
414.497,149.146,69.177
414.383,142.839,69.177
410.608,142.956,69.226
404.332,139.390,69.207
401.276,149.134,69.278
404.911,143.507,69.220
417.493,149.276,69.142
383.847,150.103,69.301
382.098,150.010,69.280
388.586,149.739,69.319
386.193,150.973,69.304
389.114,151.237,69.306
384.919,151.505,69.289
381.836,151.635,69.295
386.194,152.071,69.295
383.103,151.987,69.303
387.857,152.646,69.302
385.064,152.906,69.294
386.535,153.182,69.304
388.940,153.726,69.313
382.844,153.614,69.322
387.960,154.275,69.423
387.230,151.782,69.299
385.262,150.510,69.303
384.582,154.497,69.494
383.866,153.222,69.316
386.976,154.824,69.486
382.769,154.979,69.460
387.949,155.357,69.413
389.166,155.648,69.424
384.667,155.890,69.419
382.753,156.076,69.407
382.696,150.983,69.290
389.605,150.307,69.308
388.485,156.730,69.457
383.636,156.655,69.448
381.962,157.120,69.472
385.650,155.037,69.431
389.073,152.519,69.303
387.136,157.824,69.517
385.208,157.803,69.504
383.094,157.690,69.525
386.044,158.620,69.558
382.649,158.756,69.669
387.706,159.176,69.615
388.936,159.423,69.649
385.819,156.935,69.449
383.772,159.366,69.659
383.639,155.588,69.431
384.890,160.216,69.762
382.611,159.920,69.763
389.584,157.226,69.484
387.026,160.071,69.717
389.597,160.371,69.760
384.248,152.291,69.301
393.422,149.741,69.327
396.762,149.839,69.327
391.879,150.354,69.324
397.927,150.323,69.315
399.750,150.458,69.295
393.409,150.854,69.309
394.795,151.060,69.314
390.187,151.224,69.302
395.584,150.356,69.330
399.341,151.593,69.288
396.352,152.067,69.293
394.392,152.183,69.295
398.528,152.209,69.294
400.341,152.365,69.273
397.528,152.551,69.295
391.306,153.394,69.312
396.976,153.415,69.319
395.774,153.491,69.311
398.333,153.587,69.322
392.437,153.908,69.289
397.732,151.524,69.299
394.449,154.350,69.402
398.077,154.699,69.575
392.944,154.985,69.501
399.091,154.908,69.664
396.636,155.069,69.525
395.065,155.169,69.512
391.958,155.291,69.453
391.020,154.366,69.466
391.368,156.119,69.453
399.009,156.008,69.513
392.739,156.363,69.478
395.431,152.456,69.294
396.862,156.417,69.518
395.655,156.495,69.520
399.303,152.990,69.304
399.460,157.070,69.559
392.360,157.467,69.511
397.247,157.486,69.571
395.678,157.579,69.552
398.243,157.696,69.585
394.711,157.882,69.565
393.544,157.957,69.564
400.022,155.497,69.551
390.693,157.097,69.498
399.453,158.147,69.585
397.793,155.906,69.475
392.027,158.553,69.611
396.884,158.593,69.625
398.276,158.762,69.638
390.362,159.393,69.659
393.315,151.871,69.289
396.326,159.432,69.691
400.456,158.273,69.601
400.100,159.470,69.682
394.408,160.081,69.746
398.898,160.088,69.699
391.538,159.789,69.714
400.327,160.628,69.762
395.378,159.802,69.729
396.917,160.306,69.736
390.676,160.403,69.777
400.487,149.755,69.282
384.709,156.932,69.453
383.565,154.315,69.444
391.726,152.472,69.288
393.470,160.465,69.813
404.494,149.843,69.247
416.077,149.417,69.151
411.470,149.828,69.198
408.194,150.106,69.218
405.126,150.618,69.247
402.839,151.067,69.263
410.423,150.750,69.175
417.712,150.386,69.156
411.470,150.913,69.202
407.361,151.265,69.214
412.905,149.965,69.172
405.922,151.676,69.237
419.736,150.762,69.161
416.891,150.991,69.180
415.863,151.375,69.182
415.405,150.319,69.171
410.008,151.875,69.188
418.934,151.373,69.189
406.946,152.403,69.226
402.410,152.762,69.277
417.913,151.740,69.185
412.502,152.215,69.183
416.905,152.103,69.202
414.405,152.322,69.217
403.645,153.218,69.293
405.056,152.229,69.229
418.940,152.467,69.217
418.832,150.279,69.152
413.523,151.825,69.184
411.473,153.127,69.233
408.937,151.059,69.208
419.941,152.667,69.212
404.738,153.943,69.384
401.721,150.672,69.273
415.230,153.349,69.225
413.135,153.520,69.225
406.176,154.093,69.408
414.706,151.324,69.211
410.058,154.053,69.345
418.946,153.564,69.268
416.021,152.728,69.214
414.421,153.963,69.285
412.319,154.137,69.289
407.349,153.418,69.282
401.426,151.898,69.277
409.555,154.911,69.633
404.167,155.353,69.572
403.963,150.751,69.253
401.277,155.553,69.562
419.616,154.338,69.481
417.048,153.456,69.229
408.461,155.289,69.526
416.620,154.834,69.670
411.134,155.318,69.531
407.441,154.491,69.565
403.577,156.211,69.594
418.593,155.216,69.560
413.206,155.706,69.470
409.888,155.986,69.485
405.033,156.382,69.627
417.559,155.601,69.471
406.867,156.502,69.577
402.712,156.831,69.554
414.885,156.096,69.487
408.424,152.107,69.199
407.401,155.607,69.459
419.562,155.954,69.359
409.892,157.076,69.549
404.166,157.537,69.577
402.908,155.318,69.614
415.902,156.827,69.433
413.403,157.048,69.457
402.311,157.961,69.599
416.914,157.012,69.422
405.412,157.989,69.576
401.655,157.122,69.541
418.145,154.150,69.399
409.304,157.949,69.600
403.555,158.409,69.645
401.493,158.559,69.635
408.280,158.301,69.572
404.593,158.597,69.657
417.904,156.657,69.413
416.305,157.884,69.449
419.753,157.868,69.392
418.351,158.261,69.427
410.911,157.777,69.585
407.684,159.168,69.638
401.115,159.658,69.700
414.064,158.885,69.548
412.375,159.041,69.545
411.148,159.158,69.611
402.156,159.858,69.747
419.033,156.910,69.420
407.206,157.478,69.577
406.648,158.935,69.643
405.892,160.139,69.755
418.381,159.319,69.427
415.532,159.565,69.522
406.026,152.818,69.256
416.581,159.741,69.536
412.420,160.115,69.603
404.240,159.632,69.730
419.584,159.765,69.391
415.153,160.698,69.572
413.903,160.801,69.622
413.428,159.727,69.560
407.747,160.198,69.764
412.447,161.196,69.684
410.982,160.478,69.710
408.703,159.777,69.725
415.580,161.764,69.628
419.415,161.699,69.452
416.951,160.811,69.538
413.307,162.222,69.745
405.394,159.215,69.718
417.351,161.872,69.555
416.840,163.260,69.670
419.020,163.362,69.550
411.174,161.543,69.778
415.765,163.071,69.759
404.866,160.458,69.779
414.435,159.943,69.540
414.025,157.849,69.481
407.922,156.486,69.525
419.281,158.802,69.390
403.641,160.434,69.794
408.755,160.892,69.817
407.136,161.002,69.821
401.335,160.706,69.814
383.895,160.700,70.053
382.296,160.847,70.232
388.133,161.281,70.251
389.385,161.559,70.323
385.463,161.766,70.609
384.231,161.990,70.700
389.446,162.575,70.982
381.964,162.180,70.783
388.369,162.737,71.086
385.230,162.665,71.104
383.228,161.381,70.535
397.146,161.263,70.083
393.745,161.441,70.225
399.759,161.394,70.094
397.911,162.040,70.402
395.676,162.115,70.605
394.955,161.012,69.944
392.635,162.262,70.604
390.512,162.307,70.734
392.543,161.382,70.120
391.423,162.793,71.073
393.847,162.994,71.127
400.088,162.946,70.838
396.724,163.145,71.132
398.549,161.300,70.086
391.615,160.889,69.947
390.545,161.304,70.210
395.188,162.893,71.126
400.550,162.044,70.366
407.993,161.562,69.877
406.394,161.700,69.936
404.160,161.864,70.384
405.454,162.027,70.093
402.718,162.250,70.385
407.148,162.422,70.254
408.632,162.667,70.255
405.086,162.866,70.656
402.625,160.760,69.849
411.924,162.597,69.944
403.377,163.259,70.960
408.121,163.460,70.607
401.778,161.674,70.163
410.298,163.521,70.613
406.224,162.737,70.484
409.088,161.837,69.905
406.721,163.676,70.983
412.466,163.654,70.424
404.340,163.600,71.085
402.311,163.525,71.101
414.320,163.744,70.247
430.420,141.519,68.993
425.173,141.286,69.068
423.642,141.206,69.080
427.178,140.858,69.017
421.777,141.329,69.093
430.070,140.435,68.978
426.221,140.090,69.037
422.481,140.306,69.082
427.928,139.450,69.036
430.071,139.340,68.982
423.409,139.594,69.052
421.476,139.736,69.072
424.446,139.183,69.057
428.871,138.825,69.022
426.657,138.697,69.031
430.433,138.240,68.990
425.691,137.950,69.053
427.356,137.835,69.037
428.864,137.744,69.014
423.623,137.907,69.049
430.424,137.142,68.983
420.861,138.057,69.079
429.478,136.612,69.000
424.309,136.710,69.039
425.308,136.594,69.048
422.929,136.613,69.061
424.171,140.286,69.054
430.435,136.001,68.975
426.114,135.986,69.035
423.617,135.688,69.033
427.513,135.343,68.993
422.020,135.750,69.035
420.654,135.943,69.056
426.551,137.122,69.031
429.373,135.408,68.993
427.493,149.126,69.098
428.992,149.033,69.096
424.682,149.080,69.104
430.393,148.705,69.055
422.496,149.137,69.102
421.394,149.165,69.105
430.076,147.602,69.039
423.006,147.913,69.083
421.765,147.939,69.086
423.944,147.502,69.087
425.162,147.366,69.077
426.476,147.251,69.072
427.346,146.668,69.063
430.225,146.225,69.016
423.469,148.904,69.092
421.763,146.838,69.085
423.350,146.503,69.096
425.154,146.248,69.080
429.113,145.435,69.030
423.855,145.599,69.107
421.918,145.698,69.096
425.168,145.147,69.080
422.850,145.202,69.100
427.810,145.668,69.050
423.862,144.492,69.108
430.233,144.018,68.996
430.422,145.229,69.003
421.641,144.693,69.109
424.933,144.102,69.089
426.128,144.688,69.065
427.202,143.065,69.047
421.131,143.733,69.123
424.202,143.058,69.109
430.406,142.644,68.995
427.468,141.941,69.023
429.064,147.556,69.048
421.178,142.332,69.114
425.481,142.818,69.074
426.414,142.443,69.061
429.336,143.239,69.004
422.210,142.505,69.103
427.430,144.291,69.049
425.903,149.184,69.088
431.086,139.870,68.962
431.250,140.901,68.969
431.287,137.648,68.967
431.296,136.572,68.962
431.233,135.287,68.967
431.301,146.007,69.014
431.252,143.301,68.980
431.351,144.751,69.010
431.322,142.064,68.984
431.286,149.204,69.079
428.452,135.850,69.007
426.008,143.672,69.069
432.453,140.386,68.946
432.648,137.363,68.934
432.637,136.261,68.923
432.319,138.584,68.949
432.240,135.314,68.950
432.989,148.950,69.054
432.986,146.175,69.007
432.631,144.521,68.988
432.608,143.415,68.952
432.317,142.410,68.967
432.158,145.423,69.008
429.000,163.700,69.248
430.403,163.350,69.216
424.061,163.591,69.409
426.974,163.260,69.302
422.375,163.653,69.410
421.378,163.439,69.430
427.949,162.356,69.274
423.224,162.603,69.365
425.791,161.995,69.332
430.341,161.691,69.176
429.429,161.170,69.196
421.241,162.134,69.404
423.049,161.511,69.347
427.652,160.733,69.272
424.921,160.706,69.353
426.046,160.315,69.332
428.517,160.143,69.219
422.226,160.648,69.367
423.315,160.091,69.352
425.313,159.566,69.347
421.027,161.131,69.357
421.235,160.140,69.370
428.153,159.056,69.233
430.280,158.946,69.179
423.811,158.904,69.368
427.275,158.553,69.255
422.790,158.827,69.380
428.892,158.165,69.217
420.806,159.037,69.410
429.831,157.578,69.224
423.203,157.897,69.364
426.986,157.467,69.262
421.407,158.121,69.405
426.949,162.240,69.323
428.180,156.837,69.267
429.215,156.490,69.258
421.784,157.149,69.384
423.589,156.731,69.317
424.881,155.995,69.238
430.309,155.619,69.229
420.772,156.822,69.391
428.049,155.458,69.356
421.766,156.038,69.373
423.366,155.631,69.314
424.392,154.970,69.587
422.557,155.015,69.586
426.440,154.469,69.466
420.671,155.825,69.425
425.192,154.296,69.389
423.931,153.881,69.252
429.027,153.464,69.200
424.960,162.600,69.347
427.461,154.513,69.553
422.417,153.603,69.253
430.344,153.806,69.217
424.137,152.751,69.201
426.924,152.457,69.173
429.314,152.333,69.163
422.833,152.694,69.208
430.416,152.020,69.142
421.985,159.434,69.380
427.807,151.872,69.159
421.053,153.727,69.307
422.086,152.025,69.196
424.846,151.570,69.164
429.040,151.249,69.150
430.432,150.918,69.119
427.815,150.770,69.140
423.334,150.912,69.136
429.010,150.140,69.127
421.812,150.717,69.145
424.673,150.202,69.126
420.685,150.332,69.128
426.984,150.027,69.122
425.511,150.766,69.131
423.490,151.902,69.176
422.696,150.140,69.125
419.999,160.820,69.395
424.308,159.787,69.392
431.349,159.995,69.178
431.290,153.377,69.193
431.277,156.226,69.162
431.297,151.525,69.143
431.356,150.513,69.119
431.191,162.483,69.180
431.283,161.090,69.187
423.718,149.877,69.114
431.380,163.707,69.176
433.098,159.981,69.163
431.949,158.912,69.177
432.481,158.059,69.152
432.095,156.969,69.127
432.313,155.971,69.159
433.029,152.802,69.153
432.621,151.711,69.126
432.608,150.605,69.088
432.006,152.532,69.150
432.885,163.571,69.126
432.215,162.466,69.164
378.656,163.388,71.356
381.066,162.954,71.316
372.065,163.693,71.660
376.090,163.680,71.467
373.285,163.707,71.458
370.479,163.629,71.328
387.052,163.067,71.348
383.436,163.217,71.396
382.246,163.139,71.370
390.322,163.244,71.347
400.959,163.653,71.252
388.859,163.633,71.683
394.679,163.678,71.559
386.030,163.317,71.567
385.052,163.536,71.666
391.372,163.685,71.651
393.266,163.764,71.596
343.408,167.411,71.039
344.962,166.963,71.050
340.600,167.483,71.026
341.813,167.173,70.832
342.750,166.608,70.548
346.593,166.226,70.635
341.766,166.165,70.214
340.488,166.186,70.190
343.413,165.620,69.978
345.866,165.406,70.112
348.700,166.537,71.099
347.055,165.043,69.934
339.374,166.259,70.275
344.369,166.284,70.436
348.792,164.421,69.716
340.197,165.016,69.556
348.823,165.407,70.239
338.896,165.523,69.762
344.507,164.791,69.634
343.332,164.668,69.521
339.249,164.545,69.387
349.759,166.429,70.972
351.697,166.179,71.099
352.904,166.040,70.907
356.105,165.812,71.079
350.969,165.514,70.521
349.950,165.251,70.209
358.689,165.292,71.079
356.903,164.985,70.815
354.193,164.658,70.233
355.779,164.659,70.465
360.727,164.523,70.911
356.524,163.858,70.060
352.819,164.553,70.057
358.178,164.489,70.570
351.477,164.521,69.923
353.598,165.381,70.589
363.215,164.197,71.117
305.899,165.072,68.922
308.210,165.324,68.977
304.983,166.189,69.093
304.108,167.042,69.064
306.831,167.854,69.347
308.221,168.137,69.525
307.473,164.611,68.911
306.824,166.248,69.063
304.120,168.677,69.593
307.318,169.249,69.862
305.010,167.499,69.171
306.034,169.170,69.839
303.666,170.328,70.339
307.232,170.585,70.637
305.536,170.881,70.849
308.162,169.940,70.434
306.646,171.297,71.093
304.272,171.170,70.847
310.259,163.882,68.950
312.258,164.339,68.973
317.252,164.345,69.064
313.653,164.555,69.015
311.270,164.680,68.994
327.365,163.896,69.123
316.459,164.958,69.123
312.841,165.153,69.040
309.807,165.292,69.072
323.684,164.727,69.158
320.368,164.997,69.142
309.132,164.370,68.917
328.004,164.679,69.216
326.998,165.059,69.223
324.943,165.202,69.220
319.500,165.616,69.157
322.250,165.693,69.250
321.030,165.783,69.279
317.699,166.014,69.195
326.198,165.663,69.344
314.821,166.486,69.306
313.590,166.539,69.307
328.475,165.778,69.447
323.181,166.168,69.456
320.253,166.411,69.410
310.231,166.971,69.192
327.088,166.159,69.539
317.199,166.894,69.392
315.009,164.644,69.037
322.448,166.794,69.737
316.213,167.219,69.403
311.092,167.495,69.343
309.170,167.548,69.309
325.981,166.811,69.818
314.089,167.629,69.531
312.398,167.972,69.636
310.073,168.065,69.506
316.629,168.047,69.808
324.924,166.617,69.701
315.620,168.366,69.856
326.024,164.525,69.149
310.743,168.875,69.812
309.228,168.934,69.776
318.923,167.796,69.773
313.840,168.546,69.850
327.973,166.580,69.780
316.549,166.058,69.232
314.202,165.637,69.120
322.304,164.647,69.159
335.900,164.033,69.259
334.887,164.390,69.233
329.035,164.882,69.240
332.672,164.854,69.429
336.525,164.807,69.370
331.199,165.258,69.461
333.648,164.496,69.427
330.396,165.896,69.598
334.421,165.840,69.800
332.294,166.007,69.685
329.466,166.792,69.882
336.735,165.705,69.785
333.274,165.716,69.649
326.891,167.292,70.073
325.541,167.670,70.228
323.072,167.849,70.218
327.786,167.758,70.373
324.550,168.009,70.382
321.215,168.278,70.237
319.803,168.654,70.269
312.595,169.094,70.014
318.440,169.027,70.366
324.146,168.866,70.847
322.116,169.027,70.872
315.859,169.456,70.357
325.276,169.072,71.125
321.078,169.384,70.853
313.343,169.868,70.381
311.041,169.974,70.342
309.950,169.995,70.393
317.674,169.895,70.805
312.379,170.465,70.684
308.988,170.564,70.676
313.857,170.637,71.008
311.033,171.052,71.060
316.594,170.476,71.036
323.158,169.204,71.038
328.452,168.343,70.927
335.321,166.332,70.126
337.951,166.394,70.241
333.898,166.706,70.175
332.499,167.104,70.273
328.800,167.422,70.333
331.484,167.479,70.399
338.311,167.197,70.769
336.944,167.540,70.887
335.726,167.659,70.838
333.697,167.824,70.830
331.260,168.548,71.122
330.492,167.187,70.147
345.592,166.254,70.569
350.748,166.615,71.080
322.007,167.638,70.054
347.497,167.031,71.154
353.882,166.212,71.154
409.859,164.384,70.945
408.333,164.505,71.118
415.228,164.245,70.422
413.666,164.343,70.736
412.052,164.465,70.842
418.661,164.469,69.695
417.552,164.558,70.020
414.180,165.367,71.063
415.584,165.531,70.932
419.179,165.552,70.064
417.168,165.941,70.793
413.109,165.187,71.045
418.166,165.333,70.240
418.079,166.921,71.125
418.736,166.293,70.657
