X,Y,Z
455.905,212.727,69.509
456.490,213.790,69.530
457.779,214.278,69.566
459.964,214.441,69.511
456.477,214.894,69.556
458.397,215.351,69.681
457.409,215.673,69.542
455.815,216.020,69.539
459.313,216.705,69.668
458.315,217.582,69.561
457.334,217.884,69.588
456.073,217.943,69.552
459.550,218.046,69.550
458.297,218.690,69.578
459.512,219.183,69.536
458.941,214.142,69.455
457.356,219.537,69.601
458.239,220.317,69.533
456.364,220.425,69.578
459.801,220.524,69.536
458.825,221.409,69.486
459.689,222.157,69.466
455.663,222.678,69.579
457.193,223.437,69.567
455.650,223.781,69.574
458.127,224.219,69.513
457.177,224.544,69.557
455.608,224.887,69.553
459.646,224.943,69.428
456.180,221.435,69.611
459.458,223.806,69.466
455.378,211.860,69.547
456.665,222.471,69.579
451.147,225.666,69.524
449.257,225.744,69.487
452.064,226.443,69.511
451.124,227.322,69.551
450.151,227.620,69.530
451.723,228.386,69.569
449.220,228.507,69.534
450.753,228.689,69.517
448.274,229.360,69.562
449.838,229.318,69.503
453.339,225.804,69.538
454.585,226.321,69.538
453.331,226.911,69.547
454.863,227.663,69.563
453.316,228.070,69.575
453.915,229.123,69.599
458.074,225.318,69.474
459.648,226.048,69.484
458.681,226.378,69.490
455.850,226.790,69.509
458.663,227.486,69.470
457.360,227.546,69.505
459.254,228.573,69.475
457.368,228.675,69.543
459.665,227.321,69.441
456.292,227.742,69.551
451.096,230.061,69.597
449.139,230.161,69.510
451.996,230.866,69.596
450.027,231.492,69.489
452.234,232.234,69.579
449.105,232.373,69.523
448.993,231.184,69.576
452.046,233.247,69.551
450.787,233.307,69.595
452.018,234.349,69.564
450.750,234.417,69.562
448.920,234.531,69.612
451.775,235.356,69.561
450.547,236.005,69.643
448.748,236.100,69.738
448.490,233.559,69.559
454.847,229.907,69.626
453.891,230.207,69.588
454.462,231.266,69.569
454.455,232.400,69.564
453.003,232.937,69.604
453.301,234.281,69.597
454.264,235.242,69.506
453.089,235.309,69.660
452.879,230.338,69.546
453.461,236.258,69.618
456.718,229.800,69.569
459.213,230.222,69.525
457.638,230.578,69.539
456.064,230.948,69.578
459.180,231.333,69.504
457.601,231.708,69.562
456.335,232.293,69.549
457.683,233.477,69.532
459.254,233.677,69.467
455.918,234.298,69.559
457.481,234.491,69.532
459.029,234.655,69.460
455.888,235.428,69.564
458.049,235.571,69.456
456.289,236.370,69.562
459.895,232.239,69.458
455.405,231.796,69.535
457.399,236.354,69.498
456.888,235.432,69.518
450.170,230.429,69.487
319.255,146.896,69.045
318.194,167.854,69.758
453.675,147.752,69.006
455.495,147.924,68.908
446.617,187.875,69.199
268.368,237.902,90.166
267.690,237.179,89.797
270.312,237.689,90.200
271.616,237.432,90.122
269.319,237.365,90.030
273.826,237.525,90.215
274.891,237.435,90.179
277.361,237.252,90.130
283.179,237.221,90.213
276.109,237.326,90.179
281.799,237.162,90.111
284.791,237.040,90.184
285.970,237.022,90.210
268.290,241.271,91.997
268.421,239.419,91.068
268.507,242.485,92.680
269.377,241.293,92.107
270.441,241.297,92.103
272.600,241.314,92.212
271.432,240.778,91.877
268.901,240.442,91.639
269.965,240.456,91.620
271.007,239.824,91.434
269.846,239.264,91.069
271.977,239.273,91.134
273.034,239.300,91.141
270.765,238.524,90.734
272.048,238.287,90.659
273.069,238.374,90.703
274.750,241.395,92.318
276.605,241.158,92.169
277.677,241.189,92.205
279.310,241.219,92.288
281.208,241.029,92.226
275.476,240.584,91.910
283.018,240.791,92.084
285.226,240.864,92.258
280.329,240.614,91.950
276.786,240.246,91.799
277.804,240.282,91.689
275.566,239.658,91.449
281.574,239.830,91.567
283.233,239.898,91.655
277.404,239.435,91.296
274.389,239.067,91.084
279.862,239.244,91.253
282.597,239.211,91.227
276.244,238.718,90.947
283.956,238.996,91.172
285.036,239.029,91.180
280.878,238.608,90.919
279.467,238.288,90.797
284.625,238.172,90.750
283.569,238.048,90.745
275.200,238.398,90.769
285.367,239.915,91.718
286.339,240.804,92.273
288.992,240.342,92.117
288.596,239.486,91.693
286.161,239.101,91.248
287.484,238.838,91.241
285.771,238.224,90.876
288.468,238.322,90.982
288.169,237.411,90.509
290.647,240.381,92.299
291.350,239.587,91.901
290.042,239.739,91.808
290.448,238.661,91.261
291.482,238.151,91.019
289.585,237.742,90.819
290.615,237.208,90.627
272.819,242.541,92.890
271.474,242.261,92.803
274.116,242.288,92.781
276.766,242.339,92.851
277.867,242.387,92.885
279.215,242.147,92.840
282.375,242.191,92.860
283.765,241.922,92.729
284.876,241.942,92.847
287.237,241.723,92.828
288.333,241.669,92.837
286.238,241.714,92.768
290.934,241.269,92.717
267.829,247.761,95.483
268.473,246.961,95.106
267.976,246.150,94.639
267.710,245.088,94.030
267.913,243.437,93.211
269.911,247.798,95.540
272.198,247.516,95.546
270.842,247.225,95.341
274.008,247.260,95.484
275.263,247.018,95.353
269.684,246.696,95.023
271.785,246.687,95.105
279.188,246.823,95.460
280.752,246.836,95.498
281.827,246.871,95.506
273.544,246.428,95.030
270.640,246.183,94.811
274.821,246.226,94.922
275.895,246.220,95.004
277.476,246.244,95.055
269.267,245.904,94.525
272.382,245.889,94.670
279.809,246.036,94.948
282.673,245.809,94.931
273.374,245.394,94.498
275.439,245.412,94.501
276.494,245.420,94.484
278.105,245.465,94.610
268.795,245.074,94.152
270.908,245.103,94.168
283.631,245.293,94.637
274.308,244.852,94.202
279.050,244.921,94.319
280.138,244.952,94.386
284.928,245.053,94.577
276.076,244.608,94.069
277.136,244.622,94.071
282.511,244.711,94.356
270.451,244.259,93.724
271.769,243.992,93.659
274.929,244.045,93.734
283.464,244.199,94.035
284.550,244.237,94.075
276.716,243.828,93.625
281.029,243.878,93.825
268.956,243.428,93.272
270.019,243.442,93.281
273.799,243.475,93.468
275.048,243.148,93.273
282.079,243.321,93.572
283.156,243.326,93.537
280.114,242.960,93.261
271.134,243.207,93.268
278.637,243.326,93.384
284.006,242.775,93.239
269.339,244.281,93.656
268.907,247.811,95.542
286.211,246.660,95.502
288.566,246.459,95.520
288.194,245.617,95.058
286.774,244.797,94.536
288.863,244.831,94.641
287.435,244.007,94.111
286.074,243.710,93.888
288.731,243.753,94.034
288.110,242.631,93.369
290.369,246.225,95.470
290.023,245.405,94.979
291.081,245.432,95.092
290.957,244.351,94.479
289.775,243.764,94.093
291.393,243.242,93.862
268.108,250.231,96.731
268.391,249.123,96.244
269.157,250.228,96.845
270.401,249.948,96.816
271.663,249.683,96.717
270.736,248.848,96.327
271.202,248.015,95.859
291.425,246.441,95.680
275.788,249.729,96.850
272.836,249.405,96.517
277.020,249.439,96.780
274.135,249.157,96.521
275.378,248.904,96.380
280.636,248.997,96.724
281.672,248.986,96.743
282.740,249.019,96.842
284.279,249.037,96.794
276.796,248.387,96.158
277.850,248.401,96.174
278.878,248.411,96.224
274.413,248.084,95.884
282.292,248.191,96.282
279.880,247.902,96.003
281.136,247.640,95.955
284.890,247.764,96.152
275.872,247.928,95.923
287.653,248.885,96.856
286.506,248.291,96.481
287.969,247.798,96.195
286.782,247.404,95.915
290.649,248.358,96.735
291.375,247.569,96.360
289.718,247.003,95.941
273.329,250.241,97.083
274.350,250.249,97.122
277.471,250.302,97.272
280.068,250.335,97.422
282.394,250.113,97.398
283.947,250.131,97.433
285.208,249.907,97.331
286.553,250.197,97.591
287.573,250.207,97.618
286.133,249.367,97.022
290.189,250.246,97.910
290.821,249.472,97.389
291.406,250.219,97.917
289.574,248.411,96.911
272.301,250.387,97.130
268.306,263.717,97.120
267.302,262.607,97.090
268.587,261.231,97.130
267.856,260.401,97.097
268.373,258.176,97.081
267.623,257.385,97.053
267.910,255.998,97.070
268.476,254.884,97.173
267.437,254.053,97.583
267.924,252.645,98.058
267.473,251.834,97.623
268.518,251.822,97.746
268.559,256.982,97.077
269.317,263.702,97.143
271.334,263.718,97.180
270.313,262.612,97.098
271.350,262.618,97.144
271.643,261.254,97.164
269.621,260.655,97.164
270.892,260.405,97.177
271.904,259.862,97.151
269.383,258.743,97.108
270.924,258.753,97.168
270.156,257.927,97.128
270.966,257.096,97.200
271.983,257.095,97.209
269.669,256.277,97.115
270.972,255.999,97.163
271.494,254.915,97.205
270.350,254.048,97.378
271.286,253.773,97.837
269.860,253.211,97.998
270.915,252.649,98.085
271.933,252.654,98.097
269.608,251.858,97.881
269.890,250.997,97.357
271.169,250.593,97.218
271.987,255.798,97.169
272.353,263.725,97.166
273.372,263.734,97.156
274.649,263.457,97.175
275.676,263.486,97.189
279.262,263.554,97.216
281.320,263.587,97.237
282.847,263.625,97.251
283.896,263.624,97.276
284.932,263.652,97.261
272.360,262.626,97.179
278.577,262.701,97.480
274.677,262.357,97.219
275.703,262.382,97.249
277.348,262.387,97.556
282.381,262.492,97.269
283.434,262.520,97.321
284.698,262.277,97.262
281.339,261.939,97.235
276.481,261.576,97.266
278.193,261.576,97.719
274.190,261.271,97.174
275.208,261.279,97.203
283.425,261.419,97.278
279.132,261.070,97.425
280.598,261.088,97.228
277.299,260.756,97.312
273.432,260.420,97.197
275.999,260.463,97.213
274.703,260.170,97.182
279.855,260.245,97.303
282.901,260.315,97.258
283.924,260.338,97.227
273.440,259.324,97.174
275.490,259.340,97.186
285.230,259.528,97.294
276.787,259.105,97.227
278.967,259.127,97.674
282.940,259.203,97.295
283.997,259.242,97.312
274.229,258.516,97.203
272.974,258.212,97.204
275.532,258.259,97.219
277.577,258.287,97.290
284.748,258.419,97.238
280.914,258.066,97.285
282.421,258.102,97.250
278.676,257.736,97.509
273.719,257.407,97.168
274.731,257.413,97.178
280.026,257.476,97.629
277.557,257.192,97.198
281.673,257.261,97.226
285.278,257.322,97.279
276.568,256.610,97.264
280.733,256.675,97.396
284.230,256.771,97.201
273.776,256.305,97.210
278.374,256.381,97.280
279.559,256.370,97.681
283.013,255.910,97.280
275.040,255.494,97.208
276.599,255.523,97.242
273.309,255.187,97.215
277.863,255.248,97.249
279.522,255.263,97.590
284.052,255.372,97.257
282.251,255.053,97.258
285.086,254.849,97.266
272.583,254.338,97.246
274.148,254.344,97.318
278.664,254.438,97.322
283.284,254.535,97.249
277.458,254.153,97.377
281.518,254.211,97.315
284.333,254.003,97.302
276.454,253.582,97.439
273.331,253.219,97.856
279.818,253.347,97.567
282.355,253.387,97.423
283.515,253.410,97.857
285.385,253.485,97.325
275.564,252.981,97.744
277.372,252.761,97.858
284.432,252.890,97.525
279.212,252.507,98.091
276.500,252.177,98.117
280.555,252.216,98.071
282.564,252.271,98.021
274.199,251.860,98.068
284.836,252.063,97.955
277.457,251.639,98.001
281.578,251.711,98.094
275.668,251.364,97.900
278.749,251.394,98.008
280.500,251.132,97.936
276.218,250.540,97.360
285.321,250.734,97.883
273.811,250.993,97.562
285.938,263.681,97.248
287.484,263.710,97.303
289.019,263.741,97.264
286.740,262.868,97.294
287.498,262.065,97.308
288.797,261.805,97.318
285.994,260.914,97.310
287.554,260.947,97.378
288.561,260.427,97.309
286.546,259.840,97.287
287.055,258.746,97.281
285.758,258.424,97.229
288.856,257.966,97.287
286.542,257.634,97.243
287.840,257.382,97.276
288.878,256.857,97.284
287.859,256.284,97.235
288.889,255.750,97.283
287.896,255.173,97.283
286.647,254.328,97.282
288.663,254.384,97.255
287.450,253.517,97.340
286.256,252.672,97.593
287.536,252.423,97.720
286.934,251.552,98.150
285.930,251.773,98.030
289.087,259.553,97.341
290.801,263.507,97.268
290.827,262.407,97.287
289.819,261.830,97.314
290.615,261.024,97.383
289.580,260.450,97.313
290.105,259.363,97.285
291.162,258.834,97.352
290.890,257.443,97.300
289.891,256.886,97.274
290.691,256.076,97.287
291.488,255.253,97.341
289.702,254.937,97.320
289.989,253.569,97.410
289.554,252.467,97.584
290.472,251.633,98.074
291.486,251.663,98.071
289.464,251.049,98.102
291.504,261.528,97.309
280.325,263.742,97.194
267.574,276.890,97.099
267.564,275.246,97.019
268.321,274.439,97.009
267.642,273.589,97.140
268.540,272.773,97.452
267.438,272.210,97.180
268.342,271.683,97.002
268.448,269.932,97.036
267.490,268.713,97.035
268.518,268.066,97.038
267.776,267.244,97.050
268.573,266.291,97.080
268.063,265.081,97.067
269.089,276.905,97.142
270.057,276.345,97.035
271.070,275.806,97.012
270.593,274.695,97.045
271.610,274.711,97.074
269.598,274.140,97.103
271.194,273.585,97.222
271.741,272.489,97.307
269.680,271.958,97.124
271.159,271.398,97.020
270.203,270.748,97.016
271.203,270.231,97.042
269.184,270.640,96.979
270.724,269.038,96.996
269.743,268.471,96.986
271.761,268.504,97.022
270.553,267.562,97.057
271.589,267.476,97.079
271.107,266.362,97.090
269.093,265.118,97.129
270.612,265.165,97.116
271.904,264.937,97.131
271.953,269.500,97.032
270.625,272.355,97.287
272.055,266.015,97.079
290.020,264.219,97.320
291.449,264.284,97.287
273.163,275.793,97.188
273.181,274.714,97.199
272.703,273.616,97.281
272.970,277.127,97.441
272.815,267.895,97.031
273.057,269.718,97.014
272.879,266.676,97.119
273.044,265.674,97.115
272.922,264.680,97.170
275.126,276.939,97.069
276.202,276.961,97.208
280.815,277.038,97.245
282.356,277.068,97.226
283.391,277.096,97.283
284.941,277.129,97.270
274.037,276.651,97.483
279.018,276.192,97.246
284.191,276.262,97.356
276.202,275.866,97.149
277.231,275.876,97.201
280.286,275.918,97.183
282.879,275.977,97.245
277.988,275.059,97.127
284.224,275.185,97.353
285.254,275.218,97.333
276.193,274.752,97.105
279.852,274.827,97.291
282.944,274.874,97.394
277.228,274.224,97.145
274.982,273.913,97.200
281.809,273.998,97.693
284.380,274.069,97.715
276.316,273.657,97.396
280.007,273.714,97.621
274.097,273.347,97.502
282.742,273.492,97.437
280.959,273.183,97.478
275.070,272.808,97.392
279.131,272.880,97.342
284.740,273.013,97.252
276.813,272.587,97.280
278.023,272.314,97.114
281.645,272.377,97.178
275.881,271.996,97.445
279.866,272.074,97.192
284.243,271.883,97.253
277.275,271.489,97.128
280.901,271.559,97.199
282.947,271.595,97.156
274.534,271.087,97.179
275.443,270.822,97.507
279.910,270.929,97.121
276.608,270.582,97.109
283.804,270.744,97.229
284.859,270.777,97.307
274.531,270.009,97.069
279.118,270.085,97.069
280.702,270.143,97.135
282.770,270.182,97.201
280.821,274.481,97.511
281.797,269.562,97.177
283.870,269.611,97.185
284.914,269.647,97.220
276.501,269.126,97.394
278.430,269.184,97.106
274.082,268.810,97.071
282.856,269.023,97.152
277.446,268.609,97.163
281.032,268.714,97.094
284.455,268.490,97.209
278.973,268.062,97.054
282.117,268.160,97.150
275.168,267.657,97.098
276.866,267.706,97.492
283.436,267.917,97.209
277.777,267.197,97.210
281.361,267.310,97.133
284.504,267.404,97.286
276.002,266.799,97.234
279.561,266.924,97.094
282.704,267.012,97.187
273.927,266.167,97.133
278.573,266.324,97.133
280.626,266.390,97.095
281.932,266.176,97.155
285.075,266.284,97.250
274.965,265.663,97.145
279.612,265.821,97.169
273.971,265.062,97.174
278.162,265.164,97.407
282.779,265.342,97.252
283.825,265.392,97.294
277.034,264.839,97.698
285.113,265.156,97.287
275.536,264.511,97.205
281.724,264.744,97.213
287.247,276.902,97.237
288.766,276.934,97.222
285.983,276.035,97.235
287.781,275.829,97.237
288.778,275.837,97.146
286.779,275.249,97.288
287.816,273.607,97.342
289.063,273.370,97.180
286.268,273.024,97.210
287.814,272.523,97.206
288.842,271.982,97.193
286.560,271.652,97.224
287.891,271.405,97.194
287.968,270.282,97.207
285.957,269.667,97.251
289.003,269.762,97.207
287.221,269.432,97.250
285.499,268.528,97.263
286.532,268.566,97.267
289.085,268.649,97.208
287.061,267.490,97.257
288.096,267.507,97.234
286.345,266.595,97.255
288.929,266.684,97.287
287.408,266.085,97.260
288.477,265.560,97.297
288.255,264.558,97.301
289.779,276.941,97.231
290.811,276.966,97.269
290.311,275.868,97.204
291.352,275.894,97.250
290.918,274.784,97.471
290.380,273.656,97.353
291.382,273.140,97.213
291.205,271.763,97.192
290.184,271.184,97.181
291.256,270.658,97.232
291.325,269.545,97.196
290.321,268.956,97.238
291.405,268.435,97.289
289.860,267.866,97.241
289.970,266.728,97.307
291.504,266.223,97.305
290.971,265.165,97.268
268.400,284.588,97.044
268.402,283.493,97.022
267.734,282.664,97.120
267.742,281.558,97.091
267.749,278.811,97.050
268.312,277.712,97.104
270.177,284.865,97.132
269.403,284.049,97.090
271.149,284.048,97.517
271.646,282.933,97.495
269.209,282.660,97.074
270.201,282.120,97.014
271.554,281.860,97.280
270.223,281.042,97.036
271.260,280.474,97.089
269.729,279.910,97.027
269.746,278.808,97.011
270.551,277.997,97.055
271.937,278.285,97.200
269.470,277.832,97.022
272.052,280.972,97.445
272.947,285.152,97.146
272.491,284.076,97.221
273.045,282.400,97.161
273.296,281.046,97.162
272.756,279.079,97.588
281.179,285.302,97.281
278.848,284.978,97.254
275.530,284.641,97.132
283.262,284.785,97.342
284.279,284.815,97.278
280.418,284.464,97.309
278.116,284.120,97.296
281.711,284.208,97.290
274.793,283.808,97.211
276.324,283.863,97.114
285.066,284.011,97.286
273.731,283.250,97.105
280.452,283.363,97.270
277.097,283.032,97.176
278.640,283.041,97.246
281.766,283.097,97.309
283.824,283.138,97.319
276.044,282.458,97.079
279.678,282.520,97.232
282.804,282.583,97.294
280.958,282.263,97.280
274.024,281.863,97.120
277.079,281.930,97.154
275.350,281.608,97.202
282.007,281.744,97.254
285.097,281.805,97.289
279.173,281.418,97.206
280.330,281.413,97.595
277.640,280.832,97.189
283.324,280.935,97.235
275.368,280.506,97.224
276.329,280.539,97.070
279.934,280.584,97.186
284.618,280.680,97.282
278.709,280.281,97.320
277.340,279.751,97.594
283.332,279.830,97.243
275.359,279.417,97.224
276.395,279.409,97.128
279.464,279.476,97.225
280.515,279.500,97.259
277.948,278.912,97.180
282.068,278.984,97.270
283.366,278.729,97.257
274.858,278.324,97.102
276.416,278.333,97.160
279.512,278.375,97.254
277.402,277.814,97.055
285.312,278.282,97.361
285.863,284.842,97.400
288.404,284.902,97.348
286.864,284.305,97.334
288.919,283.809,97.328
286.101,283.464,97.312
288.168,282.421,97.196
286.137,281.833,97.297
287.403,281.579,97.247
288.925,281.612,97.205
286.166,280.710,97.319
287.941,280.477,97.209
288.947,280.506,97.215
286.160,279.077,97.257
287.988,278.844,97.255
288.959,278.327,97.164
286.711,278.002,97.240
288.014,277.743,97.315
290.146,284.657,97.213
291.169,284.686,97.233
291.188,283.586,97.207
289.947,282.188,97.250
290.949,282.198,97.149
289.939,281.088,97.224
290.238,279.715,97.213
291.249,279.196,97.202
290.016,278.327,97.263
274.056,277.653,97.424
278.579,278.010,97.212
282.170,241.340,92.368
282.550,278.072,97.241
278.494,238.109,90.609
287.155,245.610,94.978
288.885,181.121,77.593
289.081,182.115,77.937
291.194,181.154,77.375
291.514,181.959,77.947
290.347,181.911,77.762
289.995,182.749,78.323
291.370,183.883,79.069
290.262,183.748,79.121
289.337,183.344,78.844
291.013,184.735,79.589
267.855,181.600,77.489
268.194,182.466,77.913
268.432,184.642,79.192
272.124,183.366,78.642
273.222,183.440,78.457
274.462,183.511,78.557
276.250,183.530,78.600
269.797,182.760,78.026
275.294,182.966,78.277
280.150,183.144,78.528
283.151,183.260,78.603
272.760,182.268,77.905
276.440,182.494,78.008
278.893,182.525,78.232
281.349,182.596,78.496
285.788,182.498,78.395
287.006,182.618,78.470
288.217,182.600,78.530
269.069,181.591,77.558
272.003,181.729,77.394
274.463,181.846,77.522
275.737,181.885,77.638
282.436,182.108,78.041
273.785,182.391,78.173
279.376,181.746,77.789
276.617,181.370,77.513
278.425,181.467,77.528
281.424,181.576,77.463
284.509,181.705,77.829
287.529,181.830,77.909
273.393,181.572,77.439
285.353,181.308,77.440
287.211,180.824,77.478
279.694,180.956,77.230
270.189,181.176,77.316
284.053,180.980,77.276
269.384,185.217,79.494
270.558,185.245,79.531
274.129,185.370,79.566
272.633,185.043,79.464
277.412,184.962,79.459
278.607,184.991,79.572
280.375,185.046,79.497
281.843,184.826,79.435
283.048,184.880,79.535
270.673,184.179,78.890
286.896,184.727,79.536
288.066,184.765,79.533
276.977,184.113,78.972
279.983,184.181,79.127
281.434,183.981,79.039
283.850,184.073,79.195
288.935,184.280,79.310
287.469,183.948,79.153
271.667,184.495,79.099
273.517,184.593,79.204
282.517,183.981,78.963
285.607,183.301,79.254
284.088,184.979,79.607
271.596,185.410,79.614
291.464,185.572,80.134
290.317,185.473,80.051
291.351,187.501,81.349
267.661,189.759,82.218
267.456,188.670,81.669
268.516,187.906,81.283
268.432,185.774,79.978
267.510,187.823,81.113
276.015,189.650,82.259
274.525,189.337,82.104
277.454,189.410,82.164
278.632,189.471,82.252
279.782,189.462,82.205
273.017,189.070,81.883
270.889,188.735,81.654
286.723,189.062,82.262
269.419,188.465,81.503
274.058,188.535,81.534
275.774,188.556,81.530
278.760,188.629,81.725
288.178,188.872,82.261
271.968,188.239,81.394
281.372,188.441,81.689
280.020,188.492,81.800
284.337,188.295,81.677
287.256,188.350,81.789
274.547,187.786,81.076
279.272,187.904,81.249
285.763,188.068,81.631
275.973,187.553,80.950
281.900,187.740,81.160
272.673,187.184,80.732
283.309,187.426,81.095
288.574,187.589,81.274
269.438,186.827,80.574
280.034,187.113,80.774
285.952,187.208,81.114
275.529,186.737,80.488
270.922,189.620,82.228
278.620,187.134,80.806
270.602,186.627,80.463
273.518,186.709,80.406
281.227,186.934,80.638
269.850,186.057,80.006
276.386,186.233,80.201
277.635,186.281,80.390
282.507,186.417,80.882
284.111,186.460,80.498
285.283,186.503,80.555
288.820,186.595,80.710
286.990,186.037,80.300
286.045,185.711,80.076
288.701,185.514,80.030
280.801,189.392,82.169
283.179,185.955,80.124
273.141,188.038,81.301
273.116,185.900,79.973
280.622,187.814,81.241
284.762,185.575,80.083
283.859,189.037,82.193
291.005,188.885,82.245
290.134,187.886,81.784
289.677,187.087,80.962
268.486,193.557,84.554
267.776,192.479,83.995
267.805,191.660,83.391
268.137,190.585,82.753
272.258,193.882,84.808
273.384,193.881,84.814
277.378,193.981,84.853
278.526,194.005,84.916
280.488,193.789,84.832
281.637,193.807,84.879
283.598,193.559,84.813
285.885,193.609,84.911
269.509,193.023,84.243
272.949,193.083,84.306
276.954,193.179,84.375
278.108,193.200,84.429
280.071,192.958,84.290
281.238,192.975,84.403
288.658,193.101,84.822
274.553,192.581,83.967
270.197,192.226,83.743
272.472,192.269,83.796
282.898,192.509,84.141
286.339,192.560,84.410
276.281,192.089,83.964
277.357,192.081,83.821
281.956,192.185,83.907
271.333,191.696,83.669
279.901,191.869,83.714
284.500,191.976,83.837
269.283,191.416,83.479
275.536,191.520,83.422
285.900,191.712,83.823
270.594,191.129,83.272
278.686,191.327,83.351
281.532,191.357,83.382
282.718,191.399,83.577
287.328,191.461,83.834
288.464,191.501,83.818
273.389,190.714,82.912
277.934,190.759,82.881
270.156,190.342,82.784
274.760,190.457,82.769
276.459,190.468,82.731
282.303,190.578,83.013
286.358,190.686,83.296
288.055,190.698,83.219
285.431,190.363,82.997
288.836,189.905,82.809
282.570,193.393,84.846
268.877,192.251,83.895
280.924,191.983,83.998
271.590,190.423,82.704
271.265,193.986,84.865
273.600,189.749,82.342
284.732,193.633,84.878
289.806,193.157,84.763
289.403,192.327,84.275
291.196,192.393,84.472
291.311,191.070,83.573
289.204,190.715,83.276
290.367,190.782,83.350
290.264,189.669,82.767
282.901,189.655,82.543
285.788,189.425,82.437
278.816,190.294,82.807
272.719,194.694,85.308
279.757,194.573,85.310
280.911,194.601,85.351
282.043,194.617,85.408
287.667,194.204,85.354
284.597,194.553,85.468
283.116,194.445,85.291
275.565,194.566,85.214
289.937,194.230,85.442
291.356,194.002,85.389
290.863,193.176,85.011
276.695,194.778,85.383
271.196,194.878,85.431
277.999,194.817,85.422
267.835,195.115,85.556
285.690,194.720,85.598
283.875,195.184,85.836
274.806,195.209,85.632
288.094,195.016,85.900
286.738,195.174,85.984
289.214,195.019,85.935
291.374,195.132,86.118
269.039,195.219,85.647
282.805,195.299,85.848
268.062,197.560,87.119
267.624,196.754,86.564
268.229,195.940,86.092
269.890,198.148,87.530
272.636,198.231,87.511
270.530,197.352,86.999
273.296,197.404,87.042
271.859,197.108,86.829
270.050,196.531,86.463
272.853,196.561,86.532
270.706,195.715,85.947
272.037,195.480,85.801
269.043,196.505,86.461
268.685,198.268,87.566
273.758,198.198,87.562
275.962,198.249,87.541
279.010,198.071,87.470
280.147,198.078,87.525
274.766,197.721,87.248
282.655,197.844,87.506
283.778,197.861,87.565
285.157,197.649,87.476
278.012,197.198,86.916
279.714,197.260,86.978
274.340,196.899,86.714
281.076,197.011,86.839
276.778,196.675,86.520
278.708,196.419,86.445
275.540,196.064,86.186
280.072,196.192,86.340
282.914,196.250,86.477
274.112,195.799,86.046
281.462,195.935,86.225
285.390,195.591,86.178
276.724,195.623,85.928
284.036,196.207,86.506
280.613,195.450,85.878
286.415,196.854,87.018
287.529,196.888,87.060
288.585,196.361,86.795
289.804,196.028,86.624
291.508,196.187,86.824
286.788,197.682,87.547
288.977,197.170,87.326
291.432,197.247,87.455
289.983,197.446,87.544
267.603,209.064,88.253
267.300,206.920,88.312
268.386,206.931,88.340
267.892,205.826,88.393
268.483,204.715,88.428
267.674,203.870,88.405
267.860,202.762,88.794
267.904,199.989,88.778
268.538,199.188,88.245
269.743,209.865,88.224
269.525,208.847,88.244
270.620,208.900,88.220
271.734,208.381,88.243
270.745,210.010,88.234
269.723,207.778,88.255
271.939,207.247,88.275
269.519,206.387,88.371
270.369,205.551,88.393
271.438,205.583,88.372
269.597,204.719,88.491
271.504,204.477,88.414
270.410,203.916,88.411
270.585,202.799,88.769
270.634,200.046,88.766
271.727,200.049,88.776
270.147,199.196,88.197
269.190,200.134,88.864
271.910,199.112,88.150
269.568,202.636,88.859
273.043,206.729,88.301
273.105,205.617,88.389
273.117,204.514,88.420
272.637,203.406,88.486
273.099,198.989,88.041
273.189,202.603,88.903
272.806,207.776,88.257
275.852,210.058,88.236
277.241,209.823,88.229
279.458,209.939,88.252
280.588,209.961,88.286
282.285,210.018,88.367
284.497,210.109,88.374
274.513,209.054,88.275
275.920,208.825,88.307
279.792,208.969,88.285
283.160,209.090,88.318
284.815,209.151,88.323
280.736,208.535,88.298
273.811,208.103,88.292
277.706,208.200,88.303
275.224,207.847,88.313
276.345,207.874,88.303
282.968,208.040,88.328
281.589,207.724,88.332
279.666,207.397,88.345
274.413,207.027,88.297
277.189,207.065,88.347
278.593,206.812,88.361
282.448,206.909,88.379
281.093,206.611,88.405
283.857,206.652,88.421
279.731,206.292,88.418
277.227,205.967,88.369
284.948,206.133,88.384
278.622,205.707,88.417
276.118,205.378,88.393
283.316,205.540,88.454
279.714,205.184,88.433
280.847,205.213,88.466
277.250,204.856,88.391
275.324,204.554,88.411
278.393,204.333,88.439
279.792,204.073,88.487
283.626,204.173,88.474
276.170,203.726,88.441
277.290,203.752,88.427
274.284,203.408,88.479
280.901,203.556,88.537
279.014,203.234,88.575
283.151,203.047,88.619
281.318,202.729,88.885
274.482,200.114,88.810
276.095,200.147,88.755
277.772,200.170,88.852
282.462,200.003,88.844
279.329,199.649,88.529
284.900,199.750,88.809
277.078,202.818,88.847
275.141,199.322,88.295
276.758,199.326,88.241
283.482,199.466,88.529
280.323,199.143,88.165
283.062,198.651,88.017
284.741,198.692,88.117
275.592,202.732,88.866
284.120,202.690,88.827
285.316,208.285,88.337
274.322,204.641,88.412
274.136,199.061,88.139
286.697,210.087,88.240
287.892,209.545,88.381
285.938,209.194,88.359
288.706,208.767,88.367
288.936,209.820,88.257
287.905,208.142,88.315
286.534,207.820,88.323
286.010,206.715,88.363
288.741,206.775,88.402
288.788,205.669,88.378
285.793,205.317,88.423
286.905,204.794,88.425
287.989,204.823,88.422
286.100,203.949,88.446
287.480,203.695,88.458
